# Undirected graph: redesocial.txt
# Grafo nao direcionado para redes sociais
# Nodes: 5000 Edges: 375000
# FromNodeId	ToNodeId
187	2617
187	2622
187	2623
187	2660
187	2666
187	2707
187	2710
187	2822
187	2824
187	2838
187	2891
187	2902
187	2969
187	2984
187	3062
187	3091
187	3099
187	3108
187	3113
187	3118
187	3159
187	3183
187	3199
187	3207
187	3235
187	3236
187	3242
187	3245
187	3283
187	3310
187	3335
187	3390
187	3393
187	3412
187	3469
187	3492
187	3504
187	3512
187	3631
187	3647
187	3674
187	3720
187	3794
187	3865
187	3869
187	3959
187	3983
187	4013
187	4033
187	4101
187	4122
187	4130
187	4177
187	4178
187	4195
187	4208
187	4305
187	4319
187	4355
187	4425
187	4442
187	4501
187	4516
187	4579
187	4584
187	4592
187	4606
187	4673
187	4734
187	4773
187	4871
187	4873
187	4880
187	4939
187	4948
187	4983
187	4999
188	226
188	284
188	354
188	427
188	445
188	513
188	558
188	619
188	784
188	843
188	879
188	898
188	901
188	905
188	920
188	932
188	937
188	948
188	956
188	1017
188	1078
188	1167
188	1198
188	1211
188	1265
188	1280
188	1290
188	1432
188	1435
188	1549
188	1595
188	1606
188	1629
188	1679
188	1687
188	1691
188	1699
188	1739
188	1787
188	1798
188	1833
188	1916
188	1963
188	2066
188	2118
188	2191
188	2209
188	2212
188	2311
188	2342
188	2366
188	2368
188	2424
188	2427
188	2469
188	2478
188	2491
188	2519
188	2548
188	2565
188	2592
188	2627
188	2690
188	2696
188	2713
188	2918
188	2927
188	2940
188	2942
188	3032
188	3065
188	3092
188	3120
188	3123
188	3164
188	3165
188	3171
188	3179
188	3200
188	3246
188	3284
188	3392
188	3395
188	3527
188	3543
188	3559
188	3572
188	3581
188	3639
188	3663
188	3670
188	3687
188	3752
188	3774
188	3814
188	3843
188	3851
188	3862
188	3881
188	3981
188	4046
188	4072
188	4076
188	4144
188	4146
188	4198
188	4204
188	4236
188	4306
188	4341
188	4350
188	4382
188	4383
188	4411
188	4470
188	4544
188	4547
188	4627
188	4639
188	4646
188	4654
188	4677
188	4678
188	4717
188	4743
188	4758
188	4780
188	4781
188	4789
188	4815
188	4829
188	4855
188	4883
188	4915
189	275
189	291
189	318
189	337
189	353
189	361
189	383
189	415
189	438
189	449
189	461
189	475
189	504
189	542
189	628
189	629
189	668
189	675
189	689
189	718
189	721
189	749
189	751
189	796
189	900
189	920
189	957
189	959
189	1044
189	1057
189	1085
189	1160
189	1165
189	1216
189	1231
189	1264
189	1297
189	1327
189	1379
189	1392
189	1438
189	1444
189	1447
189	1535
189	1540
189	1554
189	1592
189	1629
189	1663
189	1667
189	1681
189	1699
189	1769
189	1783
189	1792
189	1800
189	1830
189	1835
189	1852
189	1880
189	1920
189	1949
189	1955
189	1960
189	2020
189	2025
189	2069
189	2075
189	2079
189	2084
189	2120
189	2127
189	2136
189	2167
189	2231
189	2290
189	2460
189	2523
189	2528
189	2570
189	2584
189	2638
189	2700
189	2727
189	2731
189	2766
189	2790
189	2805
189	2821
189	2938
189	2992
189	3008
189	3045
189	3075
189	3117
189	3150
189	3213
189	3257
189	3292
189	3365
189	3456
189	3508
189	3511
189	3532
189	3580
189	3609
189	3666
189	3747
189	3760
189	3772
189	3828
189	3830
189	3842
189	3852
189	3865
189	3866
189	3897
189	3924
189	4000
189	4009
189	4025
189	4098
189	4106
189	4132
189	4212
189	4277
189	4288
189	4293
189	4364
189	4376
189	4423
189	4506
189	4518
189	4629
189	4677
189	4679
189	4683
189	4707
189	4791
189	4802
189	4856
189	4864
189	4866
189	4891
189	4940
189	4957
189	4967
190	242
190	248
190	251
190	254
190	305
190	351
190	469
190	525
190	537
190	574
190	577
190	598
190	604
190	617
190	675
190	694
190	702
190	723
190	741
190	766
190	879
190	914
190	916
190	930
190	950
190	980
190	999
190	1016
190	1056
190	1060
190	1069
190	1079
190	1193
190	1239
190	1303
190	1347
190	1397
190	1445
190	1503
190	1545
190	1586
190	1597
190	1603
190	1710
190	1925
190	1931
190	2016
190	2018
190	2029
190	2058
190	2065
190	2071
190	2087
190	2093
190	2097
190	2160
190	2183
190	2211
190	2213
190	2235
190	2265
190	2336
190	2369
190	2423
190	2577
190	2592
190	2612
190	2658
190	2677
190	2680
190	2687
190	2772
190	2877
190	2902
190	2951
190	3006
190	3027
190	3058
190	3070
190	3106
190	3146
190	3165
190	3182
190	3199
190	3217
190	3251
190	3265
190	3273
190	3310
190	3341
190	3371
190	3431
190	3483
190	3498
190	3500
190	3511
190	3537
190	3591
190	3605
190	3685
190	3737
190	3752
190	3790
190	3807
190	3847
190	3867
190	3930
190	3941
190	3970
190	3996
190	4028
190	4043
190	4052
190	4060
190	4117
190	4169
190	4170
190	4211
190	4295
190	4362
190	4387
190	4402
190	4472
190	4533
190	4535
190	4601
190	4614
190	4626
190	4631
190	4674
190	4696
190	4725
190	4752
190	4759
190	4768
190	4775
190	4785
190	4792
190	4823
190	4875
190	4882
190	4889
190	4900
190	4912
191	218
191	255
191	292
191	331
191	338
191	383
191	387
191	442
191	490
191	493
191	510
191	519
191	578
191	646
191	660
191	732
191	851
191	877
191	885
191	906
191	947
191	962
191	963
191	966
191	969
191	994
191	1079
191	1135
191	1137
191	1138
191	1144
191	1146
191	1158
191	1188
191	1193
191	1262
191	1315
191	1352
191	1394
191	1406
191	1461
191	1486
191	1507
191	1515
191	1540
191	1543
191	1578
191	1610
191	1613
191	1641
191	1672
191	1682
191	1692
191	1761
191	1862
191	1865
191	1900
191	1931
191	1946
191	1986
191	2000
191	2060
191	2075
191	2101
191	2109
191	2170
191	2198
191	2241
191	2260
191	2281
191	2283
191	2291
191	2296
191	2333
191	2353
191	2368
191	2380
191	2440
191	2446
191	2487
191	2504
191	2530
191	2535
191	2567
191	2593
191	2678
191	2688
191	2734
191	2736
191	2738
191	2757
191	2892
191	2902
191	2907
191	2948
191	2957
191	2976
191	3105
191	3169
191	3197
191	3199
191	3259
191	3265
191	3270
191	3273
191	3324
191	3331
191	3332
191	3348
191	3408
191	3441
191	3462
191	3464
191	3487
191	3533
191	3595
191	3639
191	3769
191	3789
191	3803
191	3817
191	3898
191	3947
191	3965
191	3974
191	3987
191	4030
191	4035
191	4054
191	4055
191	4069
191	4100
191	4135
191	4145
191	4183
191	4218
191	4263
191	4277
191	4370
191	4396
191	4399
191	4452
191	4474
191	4537
191	4550
191	4553
191	4570
191	4582
191	4588
191	4599
191	4600
191	4601
191	4650
191	4664
191	4667
191	4700
191	4740
191	4789
191	4894
191	4914
191	4922
191	4939
192	212
192	229
192	265
192	303
192	310
192	319
192	329
192	347
192	405
192	424
192	447
192	463
192	467
192	522
192	572
192	615
192	632
192	643
192	679
192	713
192	715
192	746
192	841
192	866
192	902
192	936
192	1024
192	1050
192	1072
192	1076
192	1155
192	1208
192	1237
192	1285
192	1460
192	1501
192	1515
192	1564
192	1576
192	1582
192	1594
192	1605
192	1637
192	1646
192	1837
192	1871
192	1884
192	1978
192	1991
192	2003
192	2075
192	2153
192	2160
192	2166
192	2244
192	2259
192	2270
192	2339
192	2352
192	2489
192	2519
192	2589
192	2634
192	2680
192	2710
192	2747
192	2759
192	2760
192	2818
192	2947
192	2962
192	3018
192	3024
192	3043
192	3045
192	3081
192	3102
192	3153
192	3204
192	3220
192	3316
192	3426
192	3449
192	3466
192	3491
192	3510
192	3512
192	3574
192	3577
192	3646
192	3663
192	3676
192	3709
192	3713
192	3757
192	3761
192	3770
192	3814
192	3870
192	3886
192	3910
192	3917
192	3960
192	4048
192	4061
192	4063
192	4075
192	4131
192	4166
192	4175
192	4182
192	4205
192	4219
192	4232
192	4310
192	4322
192	4325
192	4367
192	4370
192	4460
192	4504
192	4540
192	4578
192	4595
192	4611
192	4655
192	4698
192	4704
192	4719
192	4787
192	4820
192	4829
192	4892
192	4932
192	4949
193	205
193	216
193	268
193	273
193	293
193	314
193	343
193	354
193	401
193	412
193	425
193	439
193	441
193	473
193	527
193	528
193	570
193	571
193	616
193	620
193	676
193	701
193	741
193	749
193	755
193	805
193	824
193	855
193	856
193	861
193	876
193	1013
193	1014
193	1016
193	1036
193	1116
193	1160
193	1176
193	1194
193	1245
193	1253
193	1263
193	1297
193	1348
193	1351
193	1421
193	1437
193	1466
193	1542
193	1554
193	1590
193	1594
193	1628
193	1638
193	1666
193	1738
193	1743
193	1754
193	1759
193	1761
193	1846
193	1859
193	1906
193	1928
193	2015
193	2042
193	2043
193	2048
193	2049
193	2057
193	2096
193	2114
193	2218
193	2222
193	2256
193	2354
193	2475
193	2476
193	2565
193	2572
193	2599
193	2697
193	2702
193	2716
193	2762
193	2790
193	2805
193	2838
193	2852
193	2889
193	2904
193	2927
193	2965
193	2973
193	2975
193	2979
193	3000
193	3002
193	3005
193	3186
193	3195
193	3213
193	3276
193	3285
193	3305
193	3312
193	3363
193	3379
193	3396
193	3406
193	3416
193	3422
193	3429
193	3433
193	3486
193	3503
193	3520
193	3598
193	3599
193	3616
193	3617
193	3626
193	3637
193	3639
193	3640
193	3664
193	3684
193	3688
193	3719
193	3789
193	3814
193	3841
193	3892
193	3906
193	3918
193	3926
193	3964
193	4010
193	4013
193	4026
193	4074
193	4217
193	4237
193	4241
193	4280
193	4284
193	4357
193	4359
193	4420
193	4441
193	4445
193	4450
193	4455
193	4525
193	4599
193	4620
193	4672
193	4679
193	4693
193	4706
193	4814
193	4898
193	4902
193	4945
193	4980
193	4994
194	197
194	226
194	270
194	280
194	309
194	311
194	348
194	493
194	504
194	579
194	585
194	587
194	614
194	655
194	659
194	680
194	725
194	777
194	791
194	808
194	834
194	875
194	936
194	962
194	1005
194	1124
194	1126
194	1149
194	1153
194	1190
194	1200
194	1217
194	1220
194	1316
194	1370
194	1447
194	1498
194	1567
194	1575
194	1635
194	1650
194	1660
194	1692
194	1696
194	1700
194	1704
194	1714
194	1764
194	1766
194	1794
194	1830
194	1867
194	1872
194	1908
194	1916
194	1946
194	1949
194	1986
194	2010
194	2038
194	2044
194	2064
194	2085
194	2188
194	2196
194	2207
194	2231
194	2258
194	2283
194	2366
194	2376
194	2499
194	2527
194	2532
194	2534
194	2591
194	2620
194	2622
194	2627
194	2683
194	2702
194	2724
194	2749
194	2756
194	2844
194	2922
194	3003
194	3064
194	3091
194	3110
194	3137
194	3142
194	3183
194	3262
194	3280
194	3282
194	3310
194	3358
194	3368
194	3389
194	3430
194	3488
194	3548
194	3582
194	3586
194	3614
194	3621
194	3721
194	3734
194	3741
194	3752
194	3768
194	3823
194	3848
194	3871
194	3874
194	3899
194	3905
194	3960
194	3968
194	4030
194	4042
194	4120
194	4124
194	4138
194	4147
194	4176
194	4216
194	4229
194	4232
194	4270
194	4271
194	4306
194	4326
194	4328
194	4357
194	4360
194	4382
194	4429
194	4432
194	4447
194	4469
194	4470
194	4478
194	4498
194	4591
194	4614
194	4627
194	4658
194	4702
194	4707
194	4710
194	4778
194	4805
194	4825
194	4852
194	4899
194	4941
194	4991
195	245
195	324
195	349
195	517
195	548
195	570
195	609
195	636
195	665
195	678
195	683
195	765
195	772
195	804
195	854
195	860
195	968
195	979
195	1015
195	1035
195	1062
195	1133
195	1246
195	1252
195	1304
195	1344
195	1361
195	1387
195	1490
195	1511
195	1556
195	1596
195	1645
195	1659
195	1683
195	1778
195	1781
195	1783
195	1793
195	1811
195	1898
195	1943
195	2012
195	2041
195	2048
195	2060
195	2091
195	2133
195	2135
195	2175
195	2252
195	2270
195	2301
195	2435
195	2439
195	2445
195	2453
195	2459
195	2473
195	2478
195	2481
195	2482
195	2492
195	2520
195	2535
195	2626
195	2649
195	2670
195	2768
195	2798
195	2824
195	2955
195	2986
195	2989
195	2997
195	3023
195	3033
195	3087
195	3162
195	3164
195	3217
195	3233
195	3252
195	3253
195	3290
195	3297
195	3388
195	3421
195	3457
195	3466
195	3522
195	3550
195	3566
195	3568
195	3640
195	3711
195	3745
195	3752
195	3764
195	3824
195	3842
195	3863
195	3868
195	3920
195	4015
195	4137
195	4157
195	4183
195	4216
195	4269
195	4276
195	4290
195	4309
195	4310
195	4341
195	4357
195	4401
195	4432
195	4435
195	4489
195	4518
195	4539
195	4561
195	4599
195	4621
195	4648
195	4721
195	4839
195	4849
195	4920
195	4924
195	4932
195	4935
195	4965
196	228
196	263
196	306
196	324
196	328
196	343
196	362
196	383
196	390
196	467
196	482
196	504
196	602
196	639
196	651
196	658
196	676
196	681
196	799
196	813
196	913
196	928
196	948
196	962
196	965
196	1000
196	1036
196	1041
196	1051
196	1063
196	1076
196	1083
196	1111
196	1112
196	1177
196	1188
196	1203
196	1218
196	1245
196	1301
196	1359
196	1393
196	1425
196	1441
196	1446
196	1486
196	1519
196	1552
196	1562
196	1599
196	1614
196	1627
196	1630
196	1631
196	1634
196	1636
196	1639
196	1652
196	1676
196	1692
196	1694
196	1748
196	1753
196	1755
196	1765
196	1783
196	1790
196	1792
196	1838
196	1927
196	1985
196	1992
196	1999
196	2004
196	2026
196	2035
196	2048
196	2068
196	2087
196	2093
196	2113
196	2164
196	2187
196	2222
196	2386
196	2424
196	2479
196	2506
196	2577
196	2616
196	2669
196	2729
196	2733
196	2739
196	2740
196	2749
196	2778
196	2792
196	2802
196	2835
196	2904
196	2911
196	2919
196	2943
196	2964
196	3075
196	3106
196	3120
196	3154
196	3157
196	3183
196	3289
196	3322
196	3370
196	3382
196	3388
196	3392
196	3393
196	3542
196	3610
196	3628
196	3634
196	3643
196	3653
196	3655
196	3658
196	3674
196	3804
196	3807
196	3851
196	3871
196	3898
196	3910
196	4051
196	4076
196	4079
196	4083
196	4127
196	4138
196	4149
196	4156
196	4219
196	4220
196	4244
196	4262
196	4304
196	4361
196	4364
196	4387
196	4408
196	4461
196	4492
196	4496
196	4497
196	4514
196	4535
196	4538
196	4548
196	4551
196	4567
196	4632
196	4686
196	4696
196	4732
196	4804
196	4811
196	4828
196	4846
196	4892
196	4896
196	4956
196	4960
197	211
197	229
197	274
197	309
197	343
197	347
197	362
197	418
197	420
197	443
197	560
197	591
197	620
197	732
197	739
197	760
197	779
197	788
197	898
197	927
197	951
197	993
197	1039
197	1044
197	1078
197	1130
197	1166
197	1173
197	1217
197	1230
197	1253
197	1288
197	1318
197	1339
197	1356
197	1400
197	1405
197	1419
197	1425
197	1451
197	1484
197	1579
197	1603
197	1641
197	1709
197	1716
197	1769
197	1798
197	1844
197	1928
197	1933
197	1944
197	1955
197	1975
197	1989
197	1991
197	2054
197	2060
197	2095
197	2112
197	2174
197	2187
197	2229
197	2250
197	2266
197	2277
197	2294
197	2350
197	2351
197	2396
197	2405
197	2443
197	2481
197	2482
197	2524
197	2529
197	2530
197	2547
197	2624
197	2633
197	2658
197	2667
197	2704
197	2732
197	2735
197	2763
197	2768
197	2806
197	2815
197	2837
197	2838
197	2842
197	2871
197	2935
197	2941
197	2949
197	3002
197	3014
197	3015
197	3032
197	3063
197	3151
197	3152
197	3155
197	3188
197	3218
197	3258
197	3337
197	3402
197	3432
197	3536
197	3539
197	3575
197	3579
197	3603
197	3654
197	3688
197	3704
197	3728
197	3730
197	3800
197	3818
197	3834
197	3836
197	3855
197	3900
197	3902
197	3944
197	3946
197	3964
197	3980
197	3995
197	4013
197	4024
197	4040
197	4054
197	4066
197	4083
197	4097
197	4127
197	4133
197	4164
197	4228
197	4251
197	4300
197	4302
197	4356
197	4429
197	4454
197	4501
197	4511
197	4568
197	4602
197	4670
197	4729
197	4841
197	4864
197	4876
197	4916
198	223
198	282
198	286
198	394
198	468
198	515
198	551
198	607
198	612
198	629
198	646
198	657
198	659
198	738
198	770
198	867
198	917
198	972
198	974
198	1133
198	1242
198	1308
198	1315
198	1368
198	1391
198	1397
198	1454
198	1497
198	1608
198	1636
198	1658
198	1689
198	1692
198	1714
198	1721
198	1738
198	1749
198	1753
198	1771
198	1776
198	1962
198	1977
198	1990
198	2149
198	2177
198	2179
198	2257
198	2263
198	2295
198	2304
198	2327
198	2343
198	2370
198	2412
198	2431
198	2485
198	2500
198	2511
198	2524
198	2528
198	2599
198	2616
198	2638
198	2661
198	2686
198	2724
198	2752
198	2769
198	2792
198	2823
198	2857
198	2906
198	3135
198	3274
198	3290
198	3352
198	3390
198	3404
198	3430
198	3441
198	3485
198	3504
198	3528
198	3534
198	3538
198	3576
198	3578
198	3594
198	3604
198	3635
198	3657
198	3710
198	3723
198	3761
198	3768
198	3831
198	3877
198	3943
198	3978
198	3990
198	3996
198	4061
198	4079
198	4087
198	4099
198	4114
198	4118
198	4159
198	4248
198	4329
198	4336
198	4382
198	4391
198	4410
198	4441
198	4478
198	4573
198	4605
198	4634
198	4654
198	4686
198	4695
198	4718
198	4809
198	4817
198	4883
198	4942
199	214
199	297
199	300
199	315
199	332
199	384
199	539
199	552
199	632
199	636
199	688
199	702
199	723
199	817
199	819
199	941
199	947
199	1025
199	1046
199	1137
199	1139
199	1164
199	1259
199	1375
199	1386
199	1411
199	1443
199	1459
199	1490
199	1491
199	1514
199	1561
199	1582
199	1593
199	1640
199	1647
199	1678
199	1695
199	1731
199	1769
199	1771
199	1833
199	1838
199	1843
199	1844
199	1879
199	1909
199	1944
199	1970
199	2035
199	2036
199	2048
199	2065
199	2076
199	2088
199	2090
199	2102
199	2216
199	2236
199	2317
199	2589
199	2592
199	2616
199	2658
199	2691
199	2707
199	2747
199	2760
199	2814
199	2907
199	2924
199	2940
199	2963
199	2971
199	2987
199	3048
199	3050
199	3079
199	3150
199	3159
199	3171
199	3173
199	3245
199	3283
199	3293
199	3364
199	3366
199	3376
199	3405
199	3445
199	3527
199	3590
199	3617
199	3683
199	3695
199	3741
199	3783
199	3791
199	3805
199	3823
199	3860
199	3861
199	3920
199	3965
199	4091
199	4102
199	4106
199	4215
199	4225
199	4276
199	4309
199	4322
199	4332
199	4342
199	4357
199	4448
199	4467
199	4512
199	4636
199	4719
199	4733
199	4750
199	4761
199	4879
199	4880
199	4933
199	4937
199	4948
199	4949
199	4977
200	216
200	224
200	229
200	235
200	238
200	239
200	241
200	246
200	383
200	387
200	427
200	474
200	499
200	547
200	606
200	621
200	635
200	709
200	744
200	755
200	789
200	875
200	898
200	929
200	933
200	976
200	1016
200	1046
200	1048
200	1143
200	1179
200	1228
200	1241
200	1279
200	1318
200	1320
200	1366
200	1383
200	1394
200	1418
200	1439
200	1451
200	1471
200	1517
200	1519
200	1623
200	1692
200	1789
200	1860
200	1967
200	1978
200	1991
200	2047
200	2055
200	2180
200	2188
200	2210
200	2222
200	2224
200	2279
200	2331
200	2392
200	2463
200	2557
200	2611
200	2673
200	2683
200	2717
200	2722
200	2758
200	2794
200	2804
200	2806
200	2851
200	2897
200	2910
200	2969
200	3012
200	3060
200	3068
200	3084
200	3087
200	3190
200	3289
200	3346
200	3403
200	3413
200	3482
200	3530
200	3539
200	3551
200	3580
200	3664
200	3676
200	3702
200	3714
200	3769
200	3846
200	3872
200	3877
200	3878
200	3932
200	3944
200	3952
200	4001
200	4023
200	4025
200	4054
200	4101
200	4108
200	4157
200	4158
200	4172
200	4175
200	4206
200	4229
200	4276
200	4313
200	4332
200	4355
200	4361
200	4366
200	4403
200	4482
200	4564
200	4671
200	4713
200	4734
200	4742
200	4782
200	4785
200	4836
200	4856
200	4871
200	4882
200	4883
200	4951
200	4958
200	4993
201	263
201	338
201	340
201	438
201	497
201	573
201	603
201	638
201	648
201	752
201	768
201	793
201	854
201	890
201	909
201	926
201	934
201	980
201	999
201	1010
201	1043
201	1099
201	1112
201	1127
201	1135
201	1171
201	1246
201	1302
201	1311
201	1338
201	1367
201	1382
201	1404
201	1482
201	1551
201	1571
201	1619
201	1626
201	1664
201	1691
201	1723
201	1752
201	1864
201	1902
201	1908
201	2026
201	2050
201	2093
201	2201
201	2295
201	2301
201	2309
201	2343
201	2361
201	2398
201	2468
201	2469
201	2520
201	2535
201	2551
201	2568
201	2578
201	2626
201	2753
201	2779
201	2792
201	2858
201	2878
201	2924
201	2978
201	2979
201	2991
201	3033
201	3072
201	3096
201	3104
201	3170
201	3223
201	3243
201	3287
201	3343
201	3386
201	3410
201	3491
201	3505
201	3520
201	3556
201	3673
201	3748
201	3834
201	3843
201	3892
201	3984
201	4002
201	4052
201	4094
201	4126
201	4149
201	4256
201	4264
201	4304
201	4330
201	4368
201	4408
201	4439
201	4456
201	4463
201	4482
201	4534
201	4577
201	4584
201	4585
201	4592
201	4594
201	4600
201	4685
201	4717
201	4721
201	4741
201	4753
201	4776
201	4835
201	4846
201	4856
201	4864
201	4898
201	4996
202	245
202	248
202	292
202	360
202	458
202	464
202	472
202	483
202	516
202	561
202	566
202	601
202	603
202	605
202	679
202	689
202	697
202	759
202	766
202	769
202	927
202	1024
202	1062
202	1072
202	1117
202	1190
202	1203
202	1223
202	1230
202	1305
202	1322
202	1333
202	1341
202	1349
202	1368
202	1486
202	1498
202	1551
202	1592
202	1614
202	1648
202	1657
202	1708
202	1713
202	1720
202	1744
202	1816
202	1828
202	1854
202	1864
202	1904
202	1934
202	1981
202	2019
202	2031
202	2051
202	2085
202	2107
202	2124
202	2152
202	2249
202	2331
202	2336
202	2340
202	2350
202	2359
202	2403
202	2428
202	2522
202	2559
202	2569
202	2606
202	2641
202	2723
202	2762
202	2898
202	2933
202	2935
202	2960
202	2996
202	3046
202	3076
202	3127
202	3192
202	3217
202	3226
202	3342
202	3351
202	3400
202	3464
202	3521
202	3576
202	3590
202	3610
202	3624
202	3690
202	3697
202	3707
202	3794
202	3849
202	3880
202	3883
202	3919
202	3993
202	4013
202	4027
202	4030
202	4057
202	4116
202	4124
202	4157
202	4186
202	4245
202	4252
202	4301
202	4397
202	4438
202	4443
202	4460
202	4472
202	4496
202	4596
202	4602
202	4630
202	4668
202	4753
202	4863
202	4886
202	4921
202	4990
202	4993
203	282
203	288
203	338
203	340
203	348
203	418
203	445
203	446
203	449
203	454
203	480
203	621
203	650
203	718
203	756
203	782
203	820
203	831
203	834
203	838
203	857
203	885
203	895
203	906
203	938
203	966
203	971
203	1007
203	1044
203	1045
203	1072
203	1078
203	1082
203	1151
203	1192
203	1242
203	1249
203	1254
203	1259
203	1268
203	1282
203	1298
203	1323
203	1325
203	1353
203	1387
203	1454
203	1475
203	1506
203	1517
203	1570
203	1683
203	1703
203	1707
203	1757
203	1800
203	1810
203	1853
203	1869
203	1881
203	1888
203	1992
203	2064
203	2116
203	2191
203	2205
203	2277
203	2285
203	2356
203	2420
203	2454
203	2461
203	2497
203	2549
203	2644
203	2777
203	2809
203	2814
203	2939
203	2976
203	3142
203	3215
203	3218
203	3240
203	3278
203	3286
203	3319
203	3346
203	3429
203	3434
203	3436
203	3452
203	3483
203	3490
203	3578
203	3602
203	3605
203	3646
203	3679
203	3718
203	3731
203	3740
203	3773
203	3827
203	3829
203	3856
203	3858
203	3862
203	3904
203	3977
203	4005
203	4009
203	4029
203	4070
203	4279
203	4310
203	4314
203	4391
203	4449
203	4490
203	4538
203	4701
203	4707
203	4789
203	4791
203	4866
203	4878
204	210
204	241
204	259
204	302
204	306
204	315
204	330
204	396
204	441
204	446
204	494
204	557
204	673
204	707
204	733
204	784
204	791
204	800
204	831
204	841
204	866
204	874
204	889
204	936
204	1011
204	1055
204	1118
204	1131
204	1197
204	1212
204	1216
204	1268
204	1313
204	1325
204	1328
204	1359
204	1376
204	1398
204	1407
204	1429
204	1440
204	1492
204	1524
204	1544
204	1613
204	1621
204	1691
204	1766
204	1780
204	1833
204	1929
204	1940
204	1944
204	1978
204	1982
204	1992
204	1996
204	2032
204	2046
204	2052
204	2150
204	2187
204	2201
204	2212
204	2221
204	2224
204	2233
204	2240
204	2247
204	2258
204	2310
204	2342
204	2355
204	2402
204	2416
204	2427
204	2463
204	2464
204	2549
204	2566
204	2615
204	2616
204	2642
204	2657
204	2659
204	2666
204	2685
204	2710
204	2734
204	2825
204	2828
204	2891
204	2928
204	2933
204	2939
204	2940
204	2950
204	2951
204	3012
204	3059
204	3083
204	3130
204	3131
204	3134
204	3151
204	3161
204	3163
204	3213
204	3230
204	3231
204	3279
204	3318
204	3339
204	3440
204	3503
204	3509
204	3524
204	3528
204	3535
204	3545
204	3553
204	3583
204	3586
204	3696
204	3705
204	3716
204	3732
204	3779
204	3810
204	3818
204	3876
204	3878
204	3901
204	3931
204	3977
204	3980
204	3981
204	3987
204	3992
204	4021
204	4128
204	4163
204	4200
204	4217
204	4247
204	4313
204	4337
204	4395
204	4399
204	4515
204	4533
204	4555
204	4569
204	4604
204	4611
204	4617
204	4642
204	4782
204	4890
204	4895
204	4911
204	4952
204	4964
204	4973
204	4979
205	260
205	270
205	271
205	289
205	328
205	365
205	401
205	405
205	434
205	538
205	639
205	708
205	736
205	799
205	842
205	870
205	891
205	932
205	992
205	1020
205	1058
205	1063
205	1154
205	1155
205	1195
205	1198
205	1242
205	1299
205	1315
205	1337
205	1390
205	1409
205	1454
205	1461
205	1471
205	1539
205	1565
205	1619
205	1778
205	1798
205	1839
205	1857
205	1876
205	1888
205	1904
205	1912
205	1947
205	1973
205	2117
205	2118
205	2146
205	2160
205	2185
205	2304
205	2312
205	2315
205	2355
205	2362
205	2465
205	2476
205	2537
205	2540
205	2555
205	2593
205	2603
205	2622
205	2659
205	2692
205	2704
205	2713
205	2718
205	2813
205	2848
205	2866
205	2907
205	2933
205	2981
205	3005
205	3020
205	3033
205	3062
205	3065
205	3142
205	3198
205	3235
205	3243
205	3246
205	3271
205	3285
205	3289
205	3322
205	3403
205	3426
205	3479
205	3498
205	3500
205	3514
205	3531
205	3568
205	3580
205	3588
205	3666
205	3675
205	3873
205	3906
205	3932
205	3956
205	3964
205	3966
205	3970
205	3997
205	4099
205	4129
205	4175
205	4176
205	4212
205	4258
205	4276
205	4281
205	4335
205	4427
205	4430
205	4450
205	4451
205	4494
205	4505
205	4574
205	4628
205	4637
205	4670
205	4684
205	4688
205	4703
205	4779
205	4792
205	4829
205	4853
205	4863
205	4873
205	4876
205	4922
205	4930
205	4942
205	4994
205	4996
206	210
206	219
206	236
206	251
206	305
206	322
206	323
206	327
206	394
206	420
206	433
206	488
206	491
206	494
206	545
206	585
206	620
206	679
206	683
206	697
206	713
206	755
206	758
206	782
206	789
206	806
206	913
206	954
206	962
206	1027
206	1080
206	1128
206	1132
206	1147
206	1169
206	1259
206	1326
206	1339
206	1360
206	1366
206	1478
206	1530
206	1550
206	1561
206	1564
206	1664
206	1705
206	1720
206	1740
206	1756
206	1777
206	1792
206	1872
206	1876
206	1907
206	1928
206	1942
206	1970
206	1976
206	2055
206	2102
206	2103
206	2227
206	2237
206	2241
206	2243
206	2255
206	2278
206	2294
206	2331
206	2337
206	2400
206	2415
206	2428
206	2430
206	2448
206	2451
206	2609
206	2633
206	2640
206	2692
206	2702
206	2715
206	2719
206	2733
206	2753
206	2846
206	2972
206	2993
206	3073
206	3086
206	3118
206	3139
206	3143
206	3193
206	3252
206	3292
206	3296
206	3409
206	3418
206	3505
206	3507
206	3595
206	3647
206	3656
206	3673
206	3679
206	3756
206	3767
206	3787
206	3934
206	3937
206	3947
206	3960
206	3964
206	3969
206	3979
206	3981
206	4152
206	4158
206	4160
206	4204
206	4285
206	4322
206	4347
206	4396
206	4474
206	4500
206	4504
206	4558
206	4575
206	4595
206	4616
206	4638
206	4699
206	4714
206	4738
206	4744
206	4823
206	4865
206	4920
206	4970
206	4999
207	222
207	258
207	303
207	360
207	362
207	364
207	401
207	411
207	490
207	494
207	507
207	525
207	555
207	562
207	653
207	676
207	759
207	826
207	848
207	851
207	958
207	963
207	978
207	1026
207	1060
207	1071
207	1075
207	1246
207	1292
207	1309
207	1319
207	1339
207	1366
207	1367
207	1391
207	1418
207	1465
207	1472
207	1495
207	1521
207	1548
207	1579
207	1640
207	1645
207	1675
207	1719
207	1777
207	1819
207	1847
207	1855
207	1903
207	1918
207	1935
207	1942
207	1971
207	1979
207	1982
